num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,gross,Class
69,88,189,799,934,29008,3707,1,99,PG,15000000,2002,927,5.4,896,47811275,B
208,96,124,1000,16000,91640,31549,2,210,PG-13,130000000,2013,12000,5.6,20000,33592415,B
93,84,0,2000,13000,40227,22935,3,188,PG,38000000,2003,4000,4.1,681,111760631,B
49,104,0,812,13000,78974,25599,3,173,PG-13,55000000,1992,11000,6.4,8000,58422650,B
28,77,0,73,2000,2448,2908,1,18,G,5000000,1999,804,5,122,19421271,A
196,129,209,886,11000,40862,23031,6,139,PG-13,90000000,2016,11000,6.9,15000,64685359,B
371,120,662,502,20000,172965,23051,0,627,R,49000000,2015,2000,6.9,67000,31569268,B
273,108,1000,1000,14000,666937,19364,1,1514,R,20000000,2004,4000,8.3,52000,34126138,B
161,118,473,680,12000,59435,15889,4,323,PG-13,53000000,2005,1000,5.7,0,55808744,B
85,85,14,244,577,30651,1653,0,267,PG-13,19000000,2003,291,3.4,1000,26096584,A
147,97,541,673,967,92924,4458,3,339,R,,1987,847,7.2,19000,32222567,B
217,125,729,322,442,107557,1556,1,612,R,30000000,2002,344,7.2,0,65010106,B
64,84,12,102,159,7277,417,4,181,PG-13,14000000,2001,102,3.9,231,3100650,A
351,93,0,566,21000,84070,22745,0,526,PG,7500000,2005,650,7.5,0,31501218,B
85,142,0,854,978,31227,5386,0,354,R,22000000,1999,911,6.6,0,19283782,A
217,98,0,374,925,45992,1997,2,115,R,17000000,2009,472,7.1,7000,9430988,A
144,117,69,1000,10000,119807,14486,1,340,PG-13,80000000,2003,1000,6,0,116643346,B
145,82,0,388,1000,38438,2945,1,241,PG,127500000,2000,558,6.5,0,137748063,B
100,91,394,68,889,14596,1262,0,282,PG-13,65000000,2000,290,4.8,589,14218868,A
71,91,132,225,400,6041,1330,3,85,R,250000,2001,286,6.9,169,4186931,A
57,100,23,545,1000,10499,2283,4,113,PG-13,,1998,577,7.3,0,2643689,A
31,88,168,21,108,1661,243,0,31,R,750000,2002,72,6.6,163,47329,A
579,108,84,361,16000,479047,18239,0,1058,R,58000000,2016,805,8.1,117000,363024263,B
224,85,0,178,332,94108,1090,0,673,PG-13,26000000,2005,285,6.5,0,57859105,B
478,128,22000,11000,23000,980946,59558,0,2685,PG-13,150000000,2005,14000,8.3,15000,205343774,B
43,117,11000,451,905,24757,2348,0,81,PG-13,45000000,1996,484,6,0,20101861,A
156,95,25,439,989,24089,2558,0,82,PG,63000000,2011,664,5.5,0,108012170,B
82,125,0,700,8000,213476,11135,2,271,R,14000000,1990,995,6.9,11000,178406268,B
321,103,207,3000,40000,176598,55175,0,374,PG-13,100000000,2010,11000,6,25000,67631157,B
93,124,75,258,294,46451,1289,2,156,R,50000000,1997,273,5.9,0,41256277,B
201,128,395,161,283,68119,904,0,230,PG-13,20000000,2007,206,7.6,0,15797907,A
79,139,2000,808,960,98989,3667,1,158,R,80000000,1996,848,6.6,1000,136448821,B
163,91,77,208,1000,103022,1804,1,269,PG,75000000,2005,311,6.3,0,128200012,B
568,151,0,372,13000,472488,14831,1,1023,PG-13,108000000,2015,801,8.1,153000,228430993,B
80,193,133,820,2000,45271,6341,0,170,PG,27000000,1983,826,7.9,0,21500000,A
138,107,209,357,2000,47297,4059,0,86,PG-13,30000000,2010,594,6.2,16000,42385520,B
396,144,0,1000,34000,148379,49684,6,622,PG-13,178000000,2016,13000,7.3,54000,154985087,B
78,112,541,638,22000,14612,46022,1,105,R,15000000,1999,22000,6.4,0,4485485,A
140,96,474,82,1000,25870,2212,0,369,PG-13,11000000,2003,970,4.9,2000,32131483,B
61,84,5,152,944,3413,1407,2,78,R,,2001,257,6.4,29,1028337,A
265,101,38,318,496,139184,1272,8,243,R,36000000,2010,390,6.4,12000,50213619,B
55,98,11000,624,816,71183,3617,1,183,R,15000000,1983,695,7.4,0,61400000,B
235,90,38,882,2000,127528,6775,4,422,PG-13,40000000,2008,897,6.6,0,72266306,B
159,81,26,300,2000,13523,3344,0,95,PG-13,4900000,2016,509,6.9,0,56536016,B
112,102,241,127,13000,14962,14165,1,204,R,38000000,2003,891,5.1,704,7659747,A
151,104,532,557,12000,82731,16930,1,255,PG-13,85000000,2003,3000,6.7,0,47592825,B
123,119,0,188,22000,219008,22767,1,418,R,25000000,1987,371,7.9,0,76270454,B
208,102,234,11000,20000,85237,45202,3,274,R,49900000,2011,11000,5.6,18000,21557240,A
450,150,563,1000,40000,181792,45757,1,711,PG-13,215000000,2013,2000,6.5,48000,89289910,B
201,144,2000,537,680,148238,2523,0,529,PG-13,88000000,2005,655,8,0,61644321,B
59,93,38,631,1000,9380,4604,1,91,PG,26000000,2004,641,4.3,531,48114556,B
69,94,906,528,2000,11212,3917,0,94,PG,26000000,2002,587,5.2,874,36985501,B
229,138,16000,262,616,338415,1942,0,935,R,25000000,2003,541,8,12000,90135191,B
29,81,25,654,931,6965,3848,0,69,PG-13,10000000,2000,744,5.7,262,6982680,A
269,102,0,15000,22000,88451,60646,1,289,R,75000000,2007,15000,7.1,0,66636385,B
227,93,50,692,3000,211971,4705,2,326,PG,160000000,2007,795,6.1,0,320706665,B
57,92,34,366,14000,19768,15644,1,135,R,,2001,442,6.1,566,11632420,A
208,88,188,826,10000,270207,14823,2,606,PG-13,140000000,2002,3000,6.1,2000,190418803,B
114,105,61,708,5000,68417,7184,2,242,PG-13,55000000,2002,827,5.1,0,93815117,B
140,93,2,258,849,28606,2178,0,262,PG-13,30000000,2005,787,5.1,0,14888028,A
11,106,15,0,2,771,2,0,10,PG-13,200000,2006,0,7.7,246,1111,A
196,103,179,87,794,44966,1467,2,411,PG-13,30000000,2005,329,5.6,0,25472967,A
59,119,17000,638,10000,57831,11895,1,115,R,13800000,1986,970,7,0,52293982,B
42,101,30,223,1000,7772,2228,3,55,R,22000000,1996,854,6.1,145,1075288,A
241,121,278,808,22000,130661,36010,2,304,PG-13,35000000,2015,11000,7.2,54000,75274748,B
344,106,255,850,14000,229679,18003,0,637,PG-13,125000000,2010,1000,5.8,15000,163192114,B
75,142,14000,5000,49000,182802,64259,1,363,PG,70000000,1991,8000,6.7,13000,119654900,B
304,87,275,975,7000,385943,11608,0,296,PG,69000000,2010,2000,7.7,31000,251501645,B
41,99,60,444,979,8535,3130,4,113,R,4000000,2002,665,7,872,562059,A
39,109,9,280,767,2794,2187,1,78,PG-13,1800000,2000,380,7.3,0,3050934,A
203,100,39,798,26000,82804,39989,1,154,R,22000000,2013,11000,6.5,15000,19783777,A
139,106,102,970,14000,20810,18712,0,100,R,10000000,2015,3000,7.1,0,5348317,A
146,135,0,715,3000,41685,5917,1,754,PG-13,40000000,2005,1000,7,3000,29077547,A
186,94,17,179,607,19918,1611,0,278,R,9000000,2006,318,4.5,0,16235293,A
44,103,0,543,923,9544,3699,0,45,PG-13,,2009,619,4.1,804,90485233,B
460,117,0,447,18000,607235,32360,0,2073,R,65000000,2006,13000,7.7,13000,210592590,B
373,146,150,2000,15000,318955,23227,2,460,PG-13,25000000,2011,3000,8.1,75000,169705587,B
152,113,17,759,87000,93790,103354,0,288,R,52000000,2005,13000,6.6,0,34636443,B
45,97,4,826,1000,5928,5006,5,49,PG-13,12000000,2004,1000,4.3,243,31179516,B
43,88,0,939,3000,3875,8189,1,75,G,35000000,2002,968,4,422,16988996,A
24,100,0,400,975,4265,3202,0,27,PG-13,25000000,2013,521,4.7,0,52528330,B
43,78,7,142,308,2787,1008,1,64,R,150000,2004,249,5.5,98,191309,A
186,116,0,471,11000,402645,13028,4,845,PG-13,85000000,2001,1000,7.8,0,183405771,B
356,96,0,509,10000,189249,17211,1,398,R,25000000,2007,6000,7.7,0,17114882,A
117,136,138,9000,18000,259519,45271,2,431,R,57000000,1997,14000,7.5,11000,60984028,B
92,84,12,752,23000,119675,26754,1,216,G,55000000,1995,2000,6.6,0,141600000,B
377,131,532,627,14000,202382,26679,0,751,PG-13,209000000,2012,10000,5.9,44000,65173160,B
233,88,20,916,22000,145321,25354,0,139,PG,95000000,2012,1000,6.6,14000,161317423,B
223,190,0,215,599,170684,1418,0,867,R,48000000,2000,399,7.6,0,124107476,B
110,108,631,95,631,21998,1023,1,227,R,30000000,1998,199,6.8,0,26525834,A
108,95,263,179,263,26300,993,0,231,R,6000000,2001,261,7.8,0,3029081,A
37,91,25,611,833,5794,4551,0,69,PG,12000000,2001,626,5.3,371,17292381,A
225,105,68,374,635,56402,2423,0,209,R,2000000,2010,445,6.3,17000,92401,A
21,101,25,407,18000,2613,20354,0,46,PG,20000000,2005,723,6.2,445,375474,A
35,107,6,522,23000,14580,26017,2,252,R,850000,2003,813,7.2,0,819939,A
18,100,0,249,640,806,1491,1,18,PG-13,2500000,2006,261,5.7,140,71904,A
148,128,0,754,955,44816,5404,3,259,PG-13,30000000,2000,869,6.4,0,37036404,B
324,100,15,284,799,294810,2036,1,387,PG,260000000,2010,553,7.8,29000,200807262,B
10,114,503,697,2000,10410,4334,3,71,PG-13,35000000,1992,864,6.9,892,4651977,A
71,118,41,274,556,17261,1873,1,125,R,15000000,2002,463,6.6,455,9059588,A
152,101,32,104,219,89568,661,1,142,PG,45000000,2011,141,6.3,17000,8129455,A
120,91,42,766,49000,32157,52566,3,119,PG-13,35000000,2007,838,5.3,913,43792641,B
84,95,126,886,2000,22844,4681,1,140,PG-13,24000000,2004,989,5.6,876,16964743,A
357,140,0,1000,40000,230931,64599,1,585,R,100000000,2009,23000,7,0,97030725,B
287,115,0,964,18000,142440,31523,1,505,PG-13,150000000,2007,12000,6.3,3000,82161969,B
31,101,154,497,1000,9845,3174,1,77,R,20000000,1996,816,6.1,613,53146000,B
180,99,0,52,400,92464,896,1,331,PG-13,25000000,1986,223,7.3,19000,11100000,A
61,114,357,366,13000,53132,25126,0,101,PG-13,80000000,1996,10000,5.8,0,32885565,B
345,86,387,270,962,43982,2260,0,139,R,,2012,481,7.4,11000,4063238,A
188,120,153,447,1000,68720,3175,0,191,PG,110000000,2004,1000,5.8,0,24004159,A
283,115,663,55,1000,479166,1901,0,815,PG,92000000,2004,723,8,0,261437578,B
94,119,213,249,886,55101,1639,0,201,R,14000000,1987,276,6.9,3000,156645693,B
54,106,22,613,2000,10413,4327,1,111,PG-13,40000000,1999,642,6.3,579,13376506,A
127,83,322,179,1000,119590,1645,7,548,R,45000000,2001,422,5.2,0,71277420,B
78,98,322,723,979,39471,6334,1,187,PG-13,64000000,2006,862,4.3,0,58255287,B
266,92,54,562,11000,307029,12754,0,360,PG,130000000,2008,967,7.6,6000,215395021,B
87,90,65,658,11000,80639,25190,0,237,PG-13,80000000,2000,11000,5.3,0,39442871,B
308,91,22,1000,7000,142403,13616,0,275,PG,74000000,2015,4000,6.4,70000,336029560,B
109,82,34,434,760,36033,2762,1,456,PG,109000000,2003,743,3.8,946,100446895,B
26,97,3,204,679,1201,1426,3,14,PG,9000000,2009,537,6.2,0,883887,A
98,107,0,643,12000,43743,14710,1,293,PG,27800000,1989,664,5.4,0,55210049,B
140,109,80,213,545,137377,1574,1,370,PG-13,45000000,2000,337,6.2,0,106807667,B
146,118,369,295,1000,24104,1889,1,88,R,16000000,2007,418,7.2,0,2849142,A
82,111,23,1000,3000,43378,9638,1,292,PG,30000000,2003,3000,7.6,0,41407470,B
103,93,190,151,364,13359,1083,0,56,R,,2013,253,7.2,19000,3419967,A
91,121,57,664,1000,8058,3745,2,57,PG-13,9000000,2014,837,6.6,0,21569041,A
65,110,9,826,997,7894,3177,19,25,PG-13,20000000,2013,941,5,0,8888355,A
149,91,9,13,130,9540,198,0,80,PG-13,1000000,2013,19,7.4,14000,4946250,A
104,109,128,1000,11000,23728,14995,0,213,R,18000000,2001,2000,6.1,813,13491653,A
174,97,0,657,1000,114797,2990,3,472,R,5000000,2006,898,7.4,0,24138847,A
180,115,64,664,2000,116681,4811,0,320,PG,60000000,2008,899,7.1,11000,143151473,B
322,95,57,233,727,28845,1836,0,125,R,5000000,2015,442,7.1,10000,3219029,A
372,109,0,18,16000,361767,16479,0,1206,R,76000000,2006,430,7.9,17000,35286428,B
18,106,44,328,865,6585,2724,0,50,R,6000000,1999,405,6.9,990,25047631,A
69,101,11000,2,1000,30083,1614,0,140,R,20000000,1996,612,6.8,0,9714482,A
198,116,0,459,1000,732212,3230,0,809,PG,19000000,1985,690,8.5,39000,210609762,B
303,136,3000,3000,14000,136093,28927,3,416,R,40000000,2014,9000,6.1,24000,42615685,B
406,102,69,490,1000,421658,2582,0,904,PG,150000000,2013,523,7.6,58000,400736600,B
270,108,251,296,826,78256,2351,0,492,PG-13,30000000,2008,716,5.9,0,20981633,A
186,73,28,847,2000,644348,6458,0,656,G,45000000,1994,886,8.5,17000,422783777,B
185,120,19,829,8000,357579,12755,0,1100,R,13000000,2004,902,7.7,15000,23947,A
106,83,21,495,13000,44143,14261,0,216,G,80000000,2002,503,7,4000,73215310,B
84,115,209,41,569,74351,714,1,233,G,13000000,2011,69,1.6,62000,73000942,B
203,107,0,574,13000,75347,14483,2,176,R,37000000,2010,642,5.6,0,44867349,B
79,177,0,582,766,56403,4346,1,376,R,80000000,1997,674,6,0,17593391,A
286,120,776,535,890,58137,3233,0,520,PG-13,165000000,2016,812,5.5,67000,102315545,B
85,106,188,582,10000,129601,15870,2,648,PG-13,170000000,1999,4000,4.8,0,113745408,B
242,87,49,59,309,39690,707,0,394,R,1250000,1981,121,6.1,0,19100000,A
252,131,33,326,876,98741,1985,1,236,PG-13,19000000,2013,526,7.6,53000,21483154,A
142,124,249,936,11000,146134,23603,1,393,R,85000000,1997,10000,6.4,0,172620724,B
279,92,394,565,13000,39247,25418,3,131,R,55000000,2012,11000,5.7,10000,9483821,A
298,93,113,113,275,62836,696,0,345,PG,,2015,150,6.8,20000,123070338,B
198,98,66,562,3000,29867,4567,0,181,PG-13,15000000,2015,658,6.2,27000,42592530,B
83,89,23,503,839,17790,3973,5,59,R,,2009,700,5.8,0,15102127,A
335,123,0,6,23000,77394,23031,0,195,PG,35000000,2015,22,7.4,24000,10137502,A
211,113,88,785,22000,46480,36009,1,115,PG-13,40000000,2013,13000,6.4,12000,29802761,A
31,103,49,304,687,11668,1990,0,79,R,7000000,1989,554,6.2,0,9094451,A
510,124,394,2000,11000,508818,19761,0,679,PG-13,140000000,2011,3000,6.9,46000,176636816,B
111,115,272,1000,49000,28005,52571,1,236,PG-13,20000000,2006,2000,6.2,0,37442180,B
391,123,108,3000,40000,115216,63769,7,289,R,53000000,2015,19000,7,44000,62563543,B
84,137,0,161,12000,63274,12947,1,170,R,24000000,1991,443,7.6,12000,41895491,B
121,125,420,627,12000,85844,16646,1,322,PG-13,60000000,2000,3000,6.7,0,75764085,B
98,115,150,789,970,30667,3770,1,234,PG-13,38000000,2002,919,5.6,0,39177215,B
440,107,14000,845,2000,177383,4631,1,447,PG,135000000,2011,871,7.4,44000,77564037,B
32,80,522,423,813,2963,2179,0,28,R,1500000,2006,522,6.2,0,194568,A
37,99,18,233,939,8279,2321,0,101,PG-13,3000000,2006,407,3,837,7059537,A
134,106,58,973,23000,43965,44969,0,99,R,7000000,2010,20000,7.1,19000,382946,A
226,100,124,534,2000,80870,3889,0,315,R,26000000,2010,850,5.2,0,40168080,B
52,87,9,503,818,3407,2164,1,48,PG,17000000,2003,636,5.1,309,37566230,B
49,98,10,402,589,10483,2705,,125,PG,5000000,2014,416,5.4,0,10429707,A
28,132,44,241,1000,5648,2004,2,50,R,16000000,1997,653,6.7,329,1508689,A
74,108,12,710,2000,16617,3921,2,110,R,8000000,2005,844,6.5,412,568695,A
27,101,88,812,957,12278,4629,3,71,PG-13,21500000,1996,821,6.5,758,22294341,A
151,89,119,807,2000,93748,5855,8,410,PG-13,45000000,2006,869,5.1,1000,90703745,B
30,108,0,599,873,4961,4497,3,33,R,12000000,1996,680,5,251,4903000,A
173,107,161,549,21000,54643,22974,5,335,R,55000000,2000,826,7.4,0,19389454,A
199,142,0,461,11000,1689764,13495,0,4144,R,25000000,1994,745,9.3,108000,28341469,A
203,139,333,1000,22000,137891,36810,1,696,R,40000000,1999,13000,7.3,0,81292135,B
202,110,45,845,1000,141533,4714,3,786,PG-13,78000000,2003,872,5.8,0,66462600,B
146,97,20,442,21000,56654,22577,5,124,R,12000000,2007,569,7,0,3950294,A
69,135,16000,86,16000,54631,27237,0,192,PG-13,35000000,1995,11000,7.5,0,70960517,B
164,94,19,117,363,76791,1024,3,100,R,8000000,2014,342,6.1,0,26049082,A
149,127,278,912,2000,158864,5838,1,395,PG-13,70000000,2000,955,6.4,0,182805123,B
231,124,98,592,1000,67796,3580,7,258,PG-13,60000000,2013,852,6.2,14000,19445217,A
169,188,503,467,10000,126357,12940,0,497,PG,55000000,1978,593,7.3,0,134218018,B
16,100,12,6,245,1976,295,0,51,R,1000000,1998,38,7.2,603,982214,A
43,96,0,111,385,13949,995,2,98,R,3500000,1996,356,6.1,453,9449219,A
201,117,125,168,10000,338383,11036,0,611,PG-13,55000000,2006,617,8,32000,162586036,B
181,94,368,466,13000,145350,15419,0,643,PG-13,92000000,2000,1000,5.5,0,125305545,B
76,136,218,400,11000,96385,12226,1,119,PG-13,70000000,1997,691,7,0,37901509,B
164,115,107,241,835,194249,1815,0,253,PG,80000000,2006,590,6.9,0,195329763,B
109,107,0,112,969,38191,1775,0,271,R,8000000,1994,449,6.4,0,18090181,A
34,129,589,341,690,15401,2300,7,175,PG-13,2000000,2011,589,7,10000,34522221,B
247,101,0,92,218,149835,638,7,243,R,24000000,2008,216,6.6,0,31452765,B
54,105,49,104,680,8522,1538,0,92,PG-13,,2006,503,6,874,21160089,A
50,91,23,660,4000,12188,6380,3,135,PG-13,3500000,2004,756,5.3,1000,96793,A
371,118,0,559,13000,102248,27674,7,403,PG-13,70000000,2014,13000,6.1,34000,78031620,B
194,91,58,826,2000,105902,6576,0,206,PG,150000000,2007,852,6.2,0,126597121,B
64,109,272,124,155,14870,605,1,86,PG-13,18000000,1985,144,6.8,0,4250320,A
230,119,13000,567,1000,177725,2776,0,1368,PG-13,100000000,2001,658,5.7,0,180011740,B
17,99,23,82,97,4195,382,1,50,PG-13,6000000,1993,91,6.7,0,3273588,A
9,106,23,467,1000,5975,2840,0,33,R,5000000,2014,694,5.2,0,17382982,A
44,100,0,745,995,8983,3952,0,84,R,71000000,1997,879,4.7,316,11466088,A
91,93,54,581,40000,30765,42002,0,252,R,8500000,1991,618,4.9,963,34872293,B
112,93,11,271,443,20176,1452,1,73,R,500000,2010,298,6.8,0,48430,A
40,91,909,42,909,22800,1048,0,133,R,160000,1989,91,7.5,667,6706368,A
105,96,11000,236,22000,69319,22889,1,138,R,60000000,2002,394,5.9,846,32122249,B
194,94,116,481,645,162909,2725,2,795,PG-13,63000000,2002,522,6.2,0,213079163,B
73,91,80,31,473,7100,539,0,35,PG,,2012,31,6.8,0,12495865,A
158,113,47,238,21000,113963,22088,0,361,PG-13,16000000,2010,541,7.2,24000,19057024,A
124,104,101,223,787,36223,1827,1,208,PG-13,30000000,2005,299,6.2,0,42071069,B
60,133,53,263,1000,40858,2916,0,144,R,55000000,1996,780,6.4,0,68750000,B
318,102,532,979,10000,343648,21584,0,590,PG-13,150000000,2008,9000,6.4,0,227946274,B
100,100,532,711,4000,39331,6046,0,481,R,10000000,1998,796,6.3,0,9801782,A
71,117,17000,476,725,12611,2783,0,113,PG,,1978,572,8.2,0,321952,A
30,87,67,67,871,9010,1111,0,199,PG,2500000,2012,118,5.1,0,33349949,B
265,110,88,11000,13000,168172,44798,1,380,PG-13,80000000,2008,12000,6.5,0,130313314,B
97,94,32,453,1000,29971,3436,4,71,PG,28000000,2010,626,5.4,0,24268828,A
84,104,81,612,3000,58227,5062,0,181,PG-13,90000000,1997,643,5.4,2000,47474112,B
99,89,0,107,217,271794,644,2,584,R,8000000,1986,107,8.1,24000,52287414,B
183,106,87,918,8000,86627,10882,0,204,PG,90000000,2013,956,5.9,28000,68558662,B
319,121,532,127,480,203963,1261,0,420,R,40000000,2013,449,7.6,58000,125069696,B
287,110,0,1000,3000,194422,10438,0,1057,R,26000000,2004,2000,7.4,7000,58885635,B
156,91,221,553,14000,60370,27405,2,264,PG,79000000,2011,11000,3.4,0,74158157,B
159,81,3,7,220,13521,276,0,150,R,100000,2015,40,4.2,0,22757819,A
17,83,3,421,16000,24958,17469,0,103,PG,6200000,1994,542,3.3,321,126247,A
20,97,473,624,826,74626,3455,1,157,R,3500000,1995,723,7.3,8000,27900000,A
422,118,368,988,23000,286095,27468,0,974,PG-13,200000000,2009,3000,6.6,0,125320003,B
242,112,0,213,512,254404,1171,2,840,R,13000000,1999,216,7.8,0,22858926,A
132,123,272,193,13000,57038,13934,2,261,PG-13,80000000,2001,450,6.6,0,41523271,B
232,113,438,471,11000,41226,12274,1,281,R,,2008,536,6.7,0,12796277,A
37,86,14,685,833,15939,4435,3,87,PG-13,16000000,2003,807,5.1,0,34308901,B
231,120,19,9000,26000,37750,46719,2,134,PG-13,115000000,2016,11000,6.1,16000,47952020,B
204,99,0,816,26000,66123,40312,4,219,R,31000000,2015,12000,6.1,28000,58879132,B
323,119,0,10000,29000,152591,53895,0,414,R,35000000,2008,14000,7.3,0,22877808,A
190,99,81,135,327,37412,960,0,178,R,40000000,2007,253,5.7,0,25117498,A
154,110,0,898,10000,300542,12760,0,378,PG-13,80000000,1996,1000,7.1,0,180965237,B
102,106,357,883,23000,26846,26652,0,193,PG-13,15000000,2000,1000,5.6,0,35007180,B
119,130,99,812,11000,213668,13357,1,270,PG-13,44000000,1993,1000,7.8,0,183875760,B
539,122,737,14000,34000,533607,72115,0,692,R,21000000,2012,22000,7.8,117000,132088910,B
181,96,47,3000,14000,110390,28071,3,522,PG,17000000,2007,11000,7.2,6000,82234139,B
82,93,78,197,536,7988,1467,3,71,R,3000000,2012,317,5.3,0,200803,A
220,196,249,844,11000,381672,17944,2,1694,R,175000000,2004,5000,7.2,0,133228348,B
32,76,17,571,591,3419,2851,3,41,PG,,2003,579,4.8,419,6126237,A
52,106,167,676,966,15310,4830,8,38,PG-13,24000000,2014,807,5.7,3000,65182182,B
132,120,46,701,14000,41313,17336,3,246,R,8000000,2000,826,7,0,16938179,A
113,129,51,89,427,23480,952,0,83,PG,17000000,2015,234,7.4,21000,44469602,B
103,89,0,470,87000,5332,88422,4,37,PG,40000000,2009,570,4.9,431,20916309,A
137,129,258,163,2000,71574,2864,1,244,PG,75000000,2005,277,5.9,951,45356386,B
663,93,188,168,2000,70336,2658,0,269,PG-13,1800000,2012,458,7.3,31000,12784397,A
44,103,0,805,12000,27149,14672,0,96,PG-13,18000000,1986,899,6.3,0,41382841,B
150,114,737,393,2000,137854,3743,1,560,R,48000000,1999,490,7.1,3000,60652036,B
29,97,420,585,695,22748,2530,2,41,R,25000000,1997,635,6.1,666,41067398,B
138,91,26,638,3000,29147,5349,1,115,PG-13,16000000,2011,1000,4.8,0,37300107,B
122,99,71,1000,18000,27378,23344,0,365,R,28000000,2000,1000,4.9,0,33000377,B
168,122,487,16,12000,248123,12076,2,437,R,50000000,2005,43,7.6,10000,24127895,A
149,135,36,106,894,77029,1439,0,466,PG-13,60000000,2003,345,5.4,0,31111260,B
231,90,160,852,963,20823,4952,0,130,PG-13,25000000,2011,936,4,0,18860403,A
330,126,0,745,2000,220475,5371,0,1066,R,18000000,2007,850,7.2,20000,25592632,A
341,106,1000,98,816,102125,1120,1,324,R,7000000,2009,105,7,10000,9190525,A
49,86,30,14,262,2877,321,0,46,PG-13,,2005,23,7.1,903,3278611,A
46,124,150,572,874,12974,2667,0,84,PG,,1980,816,7.5,0,79900000,B
49,91,6,596,8000,6562,10732,0,66,PG,15000000,2006,625,5.6,647,8080116,A
18,75,10,826,3000,5600,7394,0,49,G,32000000,1997,2000,6.9,643,3562749,A
157,138,278,213,14000,182757,17423,3,483,PG-13,85000000,2006,3000,6.9,19000,63224849,B
53,91,10,436,716,9785,2700,3,26,PG-13,20000000,2007,537,4.5,233,8104069,A
54,107,188,631,11000,6069,13904,0,33,PG,36000000,2014,641,6.4,0,42019483,B
265,102,82,537,622,104066,2488,4,207,R,68000000,2012,591,5.7,15000,34350553,B
323,91,0,751,11000,163130,13654,0,1264,R,48000000,2008,946,5,6000,64505912,B
147,99,129,362,976,27266,2748,2,75,R,6000000,2008,617,7,0,2077046,A
120,97,212,637,960,39541,3261,0,334,PG-13,20000000,2006,917,5.3,3000,23292105,A
43,90,7,701,2000,2719,5900,0,41,PG-13,,2006,847,5.4,249,4328294,A
49,92,5,924,22000,16611,28050,0,197,PG,76000000,2000,1000,4.1,413,26000610,A
392,137,16000,363,29000,102728,36258,0,279,R,35000000,2011,6000,6.6,16000,37304950,B
118,118,41,585,18000,48322,24024,1,261,PG-13,50000000,2000,4000,6.5,0,44737059,B
543,96,201,58,394,125016,673,0,789,R,17000000,2013,150,6.5,70000,54239856,B
197,101,119,0,334,52286,338,1,345,R,2500000,2008,4,7.7,24000,12995673,A
98,118,18,906,1000,60504,6427,0,249,PG,35000000,1994,946,6.6,0,75668868,B
137,90,65,683,1000,23021,3155,0,220,PG-13,1000000,2005,989,5.9,816,10042266,A
101,112,49,237,656,47876,1307,0,320,PG-13,13000000,2001,363,6.1,0,91038276,B
163,104,30,296,769,67949,2251,1,390,R,4000000,2002,413,7.1,15000,4046737,A
269,121,0,919,10000,183247,14165,0,440,PG-13,75000000,2008,1000,7.1,0,83077470,B
