num_critic_for_reviews,duration,director_likes,actor3_likes,actor2_likes,actor1_likes,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,imdb_score,movie_facebook_likes,gross,class
132,120,208,448,3039106,101621094,41313,17336,246,8000000,2000,7,0,16938179,A
31,81,174506,2988,51011,568828,11399,2238,131,3000000,2001,5.2,0,3293258,A
132,96,0,15739,1906,6825125,90070,3119,248,11000000,1990,7.1,11000,16667084,A
133,84,709621,8065,6685,6061,63216,6954,196,8600000,2007,6.5,0,14373825,A
270,86,180,36966,0,2575930,52642,2665,271,1000000,2012,5,24000,18112929,A
62,124,54958,1147,4865,4179,35130,5122,283,6000000,1980,7.8,0,54800000,B
166,102,2613,358,0,175,15756,2099,68,,2014,6.4,0,316842,A
130,118,2,3681,1886,0,4695,2545,69,4700000,1988,6.7,0,1705139,A
26,112,150,5839,27303,22349,7687,2638,32,,2003,8,0,7707563,A
180,104,12,9304,5844,671,101730,5707,131,20000000,2010,6.4,0,31584722,B
77,103,323,283409,4210,731686,62009,2481,109,18000000,1984,5.8,2000,26400000,A
106,106,898,36007,3375,473762,26551,6558,273,45000000,1998,6,0,11146409,A
74,109,104,8132,8982,165817,12059,2649,486,,2004,5.4,2000,10941801,A
97,87,129654,9746,21382,39,39788,2689,619,15000000,2001,4.5,0,14249005,A
6,88,-1,1963,3313,10893,748,1443,8,,2012,5.4,543,15059,A
166,129,685,3556,731691,14467,113065,2024,337,20000000,1982,6.9,0,37567440,B
328,192,2188910,3698,40616,1001186,1215718,6434,3189,94000000,2003,8.9,16000,377019252,B
191,84,172,1649,51667,43441,87494,3416,540,12600000,2003,6.1,0,15417771,A
144,99,13899,2174,3102061,51196266,72326,12831,116,80000000,2008,6.1,0,109993847,B
302,117,3293,1316,5726,463101,461609,13877,1168,28000000,1982,8.2,34000,27000000,A
78,104,409,537,97,291,11132,150,86,11000000,2006,6.8,0,352786,A
94,116,8180,5434,8180,850943,77366,14701,194,22000000,1982,7.4,0,177200000,B
123,98,627,4363,94,157257,8885,21414,56,25000000,2016,5.8,0,1512815,A
79,82,1672,1842,0,1250629,9971,5761,119,10000000,2005,6.3,661,131617,A
385,130,642334,30,13155,12404,412454,2047,962,8000000,1975,8,21000,260000000,B
37,96,4,17151,97404,10962,11729,6861,106,14000000,1998,6,645,15062898,A
251,141,339680,0,137105,2161,132149,751,316,19000000,2006,7.9,5000,13753931,A
216,118,54433,108707,15982,4375124,217480,22517,429,50000000,2009,7.4,21000,73343413,B
150,107,0,1062,7095,277785,28573,3004,87,13000000,2013,5.7,5000,18004225,A
227,93,3095,9093,25357,39202368,211971,4705,326,160000000,2007,6.1,0,320706665,B
54,92,1003,1163,7155,841,7444,3086,42,16000000,2012,5.1,0,2964,A
73,124,899,0,7936,8176,10100,1523,59,24000000,1999,5.4,153,8427204,A
26,75,41,2516,1109,10177,6062,1385,30,2500000,2013,6.7,0,32230907,B
91,121,0,5806,21552,2670,8058,3745,57,9000000,2014,6.6,0,21569041,A
92,98,275979,70,17562,47012,12388,1917,147,10000000,2002,5.6,744,30306281,B
79,111,1219,737,1913112,8396,11958,1573,39,20000000,2009,6.4,1000,5205343,A
95,118,3,479822,29829,9167,34910,2577,145,,2006,7.2,0,42643187,B
231,90,199,282902,3419,11986,20823,4952,130,25000000,2011,4,0,18860403,A
159,81,256813,953,755,4064,13521,276,150,100000,2015,4.2,0,22757819,A
155,87,2246,9548,1147,821920,34948,1679,118,35000000,2015,5.1,0,34507079,B
76,110,4461,11826,4461,1297423,5917,2972,50,39000000,2004,5.3,177,5881504,A
107,94,14461,418181,226,12531,8895,1673,48,18000000,2014,5.7,3000,15155772,A
336,138,3293,1656,46379,655931,80861,27797,431,25000000,2013,5.3,24000,16969390,A
65,112,0,773726,413,102,8217,1227,123,15000000,2000,6,573,4734235,A
138,87,123,1107,1104,1050,43485,1472,327,2200000,1985,5.4,0,30000000,B
76,108,227,5253,135894,334534,6838,2730,117,20000000,2004,6.3,924,8054280,A
51,107,1156,5860,564,5767,11709,4971,101,24000000,2000,5.3,650,12372410,A
175,136,1262,894,198,18493233,75573,12194,662,68000000,2003,5.5,4000,33685268,B
127,100,3755,550,2109,570,43839,469,481,1500000,2001,6.5,0,373967,A
185,93,46509,3039,4363,29938,31254,3986,79,,2014,6.8,0,5283379,A
81,138,14461,6085,2429166,11648637,181879,14619,319,40000000,1992,7.6,0,141340178,B
147,117,3293,1236,131,14081,70698,3611,196,35000000,2006,6.9,9000,7458269,A
45,99,240,1846,5438,314349,11763,19649,111,1900000,1986,7.1,0,4600000,A
117,147,2320,16212,840627,707383,225122,56014,234,35000000,1997,7.8,0,41954997,B
38,116,34688,440,19,8606,4387,245,67,17500000,2002,6,204,325491,A
107,109,77,2710,7042491,707386,45497,52621,260,34000000,1999,5.3,1000,10654581,A
76,99,2447,206,518,121465,26390,1189,176,40000000,2004,4.8,713,12181484,A
405,125,455,331086,5002,7367339,117719,19809,306,35000000,2013,7.5,39000,83299761,B
204,108,34158,2786,1167122,14498651,210680,4403,479,35000000,2003,7.1,0,81257845,B
142,124,5858,1946,30232,2256034,269858,16595,316,70000000,1990,7.1,0,117541000,B
228,86,-1,1162,5078,225,47227,1520,323,5000000,2011,5.2,0,17683670,A
87,74,1094,1297434,1241,6267503,17307,13917,186,40000000,2002,6.5,892,7262288,A
184,110,224,5019,145987,5761092,191437,3174,582,45000000,1998,7.1,0,70001065,B
36,105,255176,23,3436,514538,7073,6152,29,25000000,1996,5.3,204,17100000,A
29,87,316,40837,60,32440,2038,2251,20,500000,2012,4.6,898,1332,A
314,114,396,8792,462,9514,209396,214,580,25000000,2007,6.8,11000,71975611,B
119,129,576,1491,13155,746,175607,2387,252,5500000,1973,8.3,0,159600000,B
183,125,3977,3617,366934,1792,189855,2699,1018,125000000,1997,3.7,0,107285004,B
17,94,5255,1683,2373288,1039286,806,3049,23,,2004,6.9,187,6879730,A
85,131,2916,23961,85,146168,28942,19815,223,55000000,1999,6.1,0,52799004,B
82,125,3312,17377,7120,759868,213476,11135,271,14000000,1990,6.9,11000,178406268,B
208,122,258057,12106,3099,2635,21370,2896,132,16000000,2014,6.6,0,2428883,A
43,111,632132,378,110,7367338,54723,15361,99,8000000,1984,6.2,0,69800000,B
167,125,5858,2204,14141,4036,28635,1970,308,50000000,2004,5.1,893,41814863,B
10,114,4600,125,7365,4179,10410,4334,71,35000000,1992,6.9,892,4651977,A
159,81,3628,1675,2493,19392,13523,3344,95,4900000,2016,6.9,0,56536016,B
127,136,548,8816,12847,19859435,92702,20299,209,30000000,2005,7.2,0,67253092,B
46,90,526,12577,39140,8055,2792,89263,22,2000000,2008,6.7,371,52166,A
261,109,5396862,4324,5402,55262,76267,3544,687,7000000,2005,6.9,0,16901126,A
128,112,273,1238,27517,211193,48019,2371,153,35000000,2011,5.9,13000,39026186,B
138,113,409,1659,4885,23,88132,1302,274,66000000,1999,6.2,0,87704396,B
173,107,163,4801,66772,10232149,85629,12556,144,40000000,2015,6,14000,90353764,B
35,97,5,199,1089639,12072,5463,4091,20,7500000,2008,3.1,140,4131640,A
348,101,972,92,251,183690,167085,2690,491,125000000,2014,5.9,62000,190871240,B
148,109,2788,0,8957,4357,74476,1775,184,30000000,2009,7.4,15000,49185998,B
167,100,266,3698,1207,58160399,102129,14611,432,60000000,2002,5.5,0,90341670,B
84,87,1763,4107,11497,5895820,92106,14574,171,63000000,1988,5.7,2000,53715611,B
45,103,138416,14700,14074,29007688,9105,25263,76,20000000,1995,6.6,0,17518220,A
83,132,3282,0,1085,17097811,125219,29265,244,35000000,1998,6.4,0,56876365,B
136,110,2224,400,64300,1556,68417,847,195,54000000,2006,5.6,0,75604320,B
12,99,-1,20590,423,240,1900,3382,56,5000000,2014,4.4,0,830210,A
608,195,2696,58465,381560,29007693,557489,30426,1187,200000000,2013,7.2,95000,408992272,B
198,92,26152,140,2198,2537,219501,2574,1236,93000000,2001,5.9,0,181166115,B
525,132,709,6904,2865,157260,791783,22417,2042,54000000,2005,8.2,48000,70496802,B
149,220,174582,204725,840628,3129432,790926,39960,650,13000000,1974,9,14000,57300000,B
163,112,326,124,153925,1918011,32382,12897,99,5000000,2014,7,13000,2445646,A
112,126,4065908,125,3607,4065913,47626,22745,118,15000000,2007,7.6,0,30226144,B
33,74,-1,16429,57780,17221,1231,5139,26,10000000,2004,5.8,49,6491350,A
51,91,1319410,39,18,175,5613,36,102,2000000,1998,6.7,0,124494,A
221,82,199,14115,3138113,45706,75345,303717,290,40000000,2009,5.2,0,66466372,B
214,115,1058,21785,6893140,24074,32567,27214,106,20000000,2016,6.3,0,12626905,A
34,86,1,25357,896640,3834,11156,14275,67,40000000,1998,6.2,0,22717758,A
53,215,179,630215,8825190,2423850,12631,778,63,600000,1970,8.1,0,13300000,A
129,97,279,8177,50144,74415,96693,3984,271,26000000,2003,6.1,0,110222438,B
199,100,4061,7766,1704,52187,157016,12150,824,115000000,2001,5.7,0,131144183,B
85,106,1094,214923,514550,75501620,129601,15870,648,170000000,1999,4.8,0,113745408,B
141,107,112,3540,2575,1189776,83893,20466,132,11000000,2014,6.8,15000,50461335,B
48,104,5858,1041,127135,14677,14429,2795,113,40000000,1990,6.3,2000,21413502,A
158,94,599,380,7212,5777755,70341,15271,830,30000000,2006,4.4,0,18500966,A
302,169,7486,10640,1001208,707386,471220,48350,1238,300000000,2007,7.1,0,309404152,B
97,94,187,9902765,174571,11406,29971,3436,71,28000000,2010,5.4,0,24268828,A
29,120,374,20656,1894,0,4501,1810,102,5000000,2016,3.4,0,20773070,A
138,91,13,5102,46420,1902039,29147,5349,115,16000000,2011,4.8,0,37300107,B
162,91,21038,0,202,1070,121084,1125,221,140000000,2007,6.2,0,140080850,B
105,99,169,950,2762719,74415,27548,6729,209,60000000,2004,5.2,0,73701902,B
124,96,590,96,1415,5062,103787,1919,615,80000000,2002,5.9,3000,56684819,B
122,82,25,244176,818,3087,39095,2898,187,20000000,2010,3.5,16000,36658108,B
218,98,7367322,20899,139346,7367340,49205,16827,184,30000000,2011,6.1,0,35565975,B
121,97,614,1319468,13963,31990,17461,25792,78,8000000,2009,5.6,0,16699684,A
67,80,-1,260,90,125,4812,205,88,210000,1953,6.7,465,5000000,A
144,88,185,609,322,9614,29629,1136,374,5000000,1988,5.9,0,17768000,A
201,128,611,4801,5550,914,68119,904,230,20000000,2007,7.6,0,15797907,A
377,112,5281,752,671,86679,141425,35941,283,3500000,2010,7.4,25000,9701559,A
350,119,847,41752,3432600,24195066,361924,40054,641,150000000,2009,6.7,0,179883016,B
221,143,24015,1167,2506,7367351,394317,15838,1051,90000000,2000,7.7,23000,233630478,B
33,90,595,29246,1772,423,17725,587,157,780000,2003,6.8,1000,1310270,A
122,88,391904,6737,2762729,603451,84325,4499,205,35000000,2001,5.4,0,112692062,B
17,99,3354,254,767,4,4195,382,50,6000000,1993,6.7,0,3273588,A
151,104,9008,2436,1096033,58160407,82731,16930,255,85000000,2003,6.7,0,47592825,B
210,102,624,11819,6114,123159,60516,500,147,20000000,2008,6.7,0,13214030,A
81,95,381556,134,23052,381558,15053,5245,165,5000000,2001,6.4,393,5308707,A
297,109,169982,116,748,227,258078,1757,911,15000000,1982,8.2,23000,13782838,A
4,92,163,2236890,221287,1889,1123,168,31,400000,2010,5.1,638,425899,A
39,119,3977,543,10057,8525,45798,4043,94,45000000,1994,6.7,1000,92115211,B
45,99,19131,439,40189,17617,2326,2269,21,8000000,2009,6.1,738,10572742,A
110,131,198,62,9038,21786,57100,3012,281,60000000,2001,6.9,0,18208078,A
98,89,2363,97,2747,62725,21283,13390,190,53000000,2001,5.5,361,45207112,B
459,142,642334,4231,3088,7367351,178118,16944,355,40000000,2015,7.6,55000,72306065,B
157,120,2974,7158,4065908,86679,160776,54877,402,30000000,2000,7.8,0,115648585,B
57,90,187,251,5062,841,15517,6299,85,60000000,2000,3.6,500,35231365,B
75,98,3493820,1717152,8377,198,10018,1400,108,32000000,2005,6.9,0,32701088,B
469,125,3087,2027,1298022,842152,264183,25550,665,170000000,2010,6.8,30000,172051787,B
304,87,186,7845,14498615,1578722,385943,11608,296,69000000,2010,7.7,31000,251501645,B
42,95,352,121564,6606,647671,30682,2518,194,15000000,1999,6.8,0,4193025,A
179,108,1926,28907,232752,6746,234480,55486,444,110000000,2006,6.4,3000,250863268,B
82,140,349421,505,13313,5844,68159,3044,209,38000000,1991,7.2,0,35183792,B
28,132,2440,250,7818,11576,5648,2004,50,16000000,1997,6.7,329,1508689,A
116,186,680,823,199,24443,12053,14638,119,14000000,2011,6.5,0,46495,A
118,98,2503,1041,214924,5844,136580,2630,545,23000000,1994,7.6,15000,50693162,B
110,127,52187,33274,2838,4635,31414,796,180,13000000,2011,4.3,0,301305,A
162,106,17919,6085,10061,3095347,740918,20821,1182,6000000,1995,8.6,28000,23272306,A
169,93,6924,3021,20249,12780,49739,13748,407,90000000,2004,5.2,0,59475623,B
234,116,142,549,759009,2256034,125036,25220,205,84000000,2013,6.7,22000,53215979,B
129,104,273,4036,15281,139346,106820,3627,147,17000000,2014,6.5,14000,82389560,B
217,133,52786,151,413594,1578725,313797,8341,546,26000000,2005,7.1,0,109243478,B
32,144,3524,533,12840,4817,6304,2037,87,8000000,1946,6.9,403,20400000,A
96,89,3452,12,1113,4150,10624,1160,125,5000000,1986,6.2,0,12947763,A
86,103,213,130,10590,52187,19364,12566,128,40000000,2002,5.8,835,14448589,A
279,105,228,3519,4751,75501651,149337,11943,221,50100000,2015,6.6,23000,53846915,B
143,95,0,6267521,5225826,38758,58412,37967,242,50000000,2006,5.6,2000,88658172,B
192,129,9663,11401,27,950,221521,2031,1049,105000000,1997,7.2,0,54700065,B
84,134,170,3444,21942,8450,95241,4453,439,25000000,1993,7.8,11000,56505065,B
93,84,391903,603458,514539,5895819,40227,22935,188,38000000,2003,4.1,681,111760631,B
28,80,7426,98,10719,193178,4518,2467,66,20000000,2003,2.8,241,1646664,A
77,113,3312,7120,5134269,3972869,53687,15362,152,40000000,2004,5.7,1000,95149435,B
147,124,643,0,7158,707386,198066,43453,426,30000000,2001,7.6,13000,52937130,B
140,109,40,11476,123675,40033,137377,1574,370,45000000,2000,6.2,0,106807667,B
273,112,2200,360,645,842151,67760,13172,226,7000000,2009,7.3,0,39462438,B
166,106,232,468,390173,62725,72259,15015,788,137000000,2001,6.4,0,32131830,B
190,108,2780,1102,14082,52187,24150,12178,118,16000000,2007,6.7,923,9172810,A
69,95,112,50144,6606,3291,62861,3092,232,20000000,2004,5.9,0,51431160,B
181,155,174582,3834,759012,314350,143835,42220,654,40000000,1992,7.5,14000,82522790,B
28,117,59779,5323,121855,19392,5841,4351,57,25000000,1998,7.2,942,777423,A
153,107,0,21499,45327,31838,22639,5992,217,19000000,2006,5.5,300,7156725,A
488,122,157334,2635,3490,9332,612060,4738,1518,25000000,2007,8.1,21000,74273505,B
391,105,47,2762759,3567,3129432,165792,26233,392,10500000,2010,6.7,44000,26589953,A
233,216,1691877,8519,7673,17097825,314033,47657,1166,100000000,2002,7.5,0,77679638,B
106,115,10374,10375,65855,13917,16469,3946,275,24000000,2000,6.9,0,32662299,B
27,88,2,169,246,13065,4972,583,62,17000000,1991,5.9,0,9286314,A
201,94,613,701,20898,5385,84382,1488,158,40000000,2014,5.1,0,38543473,B
49,91,170,3099,2744,2148773,6562,10732,66,15000000,2006,5.6,647,8080116,A
224,108,2246,4801,8065,3432579,227824,18656,273,40000000,2009,6.7,10000,163947053,B
125,115,186,6769,14847,19392,48753,4496,323,55000000,2004,6.5,0,74540762,B
71,78,725,7,87875,519,3228,509,31,1000000,2006,6.1,244,10018,A
80,118,-1,881,17097864,707386,171882,69746,292,11000000,1993,7.8,14000,9170214,A
56,81,391903,0,235909,1219,52055,147,130,7000,1992,6.9,0,2040920,A
70,110,315,9093,1391,20247,36491,5320,231,75000000,1999,4.1,509,97360069,B
23,84,75,1061153,7706513,4396801,1520,3352,20,13000000,1998,3.8,204,8026971,A
73,101,863,6984145,10719,22226,4719,3317,24,10000000,2008,6.7,851,17655201,A
67,94,151402,622,400,10962,13661,3451,134,16000000,2000,5.3,487,20627372,A
159,97,279,2744,121467,277785,245989,5032,554,17000000,2004,7,0,86049418,B
223,190,22546,334,3257,198,170684,1418,867,48000000,2000,7.6,0,124107476,B
24,101,357,502,7038,17030,2189,1993,31,35000000,1997,4.6,0,6448817,A
180,119,9663,168,3108,14745,101834,2356,628,95000000,2000,5.7,0,73209340,B
169,110,136,6209,44008,64219,24854,15044,374,16000000,2014,3.1,31000,13998282,A
460,117,162804,1912,655935,4375142,607235,32360,2073,65000000,2006,7.7,13000,210592590,B
21,102,21252,14700,18089,5686,36918,21499,42,11000000,1987,5.9,3000,167780960,B
74,105,76157,1629099,92536,6822,3849,179,37,,2004,7.9,0,2276368,A
12,330,1375,5509,32341,9038,23181,3227,129,35000000,1993,8,6000,4496583,A
71,77,656,1569,15116,17221,36471,2682,69,120000000,2002,5.4,459,64736114,B
35,98,687,2537,678,43441,12942,4277,34,3000000,1997,5.1,902,24629916,A
195,91,160,1654,78562,21786,61151,2528,134,8000000,2008,6.9,0,12055108,A
122,99,262,204115,38614,4375122,27378,23344,365,28000000,2000,4.9,0,33000377,B
242,129,349421,1166,14847,64219,67395,14421,564,63000000,2006,6,0,70236496,B
118,106,1466296,7294,3122,5767,17436,2495,71,27000000,2007,6.8,0,7486906,A
338,114,17919,190,2436,2865,106416,1766,205,195000000,2013,6.3,22000,65171860,B
31,91,586,10375,9333,11937,2419,3901,55,1500000,2002,6.5,304,119841,A
176,122,16120,2437,37825,3095346,822500,19078,2715,15000000,1999,8.4,22000,130058047,B
149,135,409,28014,0,537,77029,1439,466,60000000,2003,5.4,0,31111260,B
210,153,396770,3798,771,22331,744891,2829,983,102000000,1991,8.5,13000,204843350,B
40,90,483165,6508,366934,269866,4339,2815,31,6000000,2001,6.1,593,22235901,A
123,118,646,663,4124,24444,44453,14036,154,55000000,2003,5.8,0,33828318,B
158,99,68736,13101,36279,214795,26126,2535,325,35000000,2005,5,0,19294901,A
43,90,45594,20391,7160,14498641,2719,5900,41,,2006,5.4,249,4328294,A
322,95,177,9810,678049,7439,28845,1836,125,5000000,2015,7.1,10000,3219029,A
60,103,227,3158,135,45326,78343,2710,139,57000000,1996,6.4,0,51317350,B
191,184,187955,731690,110023,958145,254111,5401,1999,140000000,2001,6.1,0,198539855,B
10,82,358,17696,177,515,40,0,10,500000,2014,6.8,44,21199,A
151,128,642335,1774,5080,7367342,303864,16199,596,60000000,2004,7.3,16000,77032279,B
37,97,3095343,1019,1250626,31814,6632,13718,69,5000000,1996,6.1,225,326308,A
365,100,1033,822,212,16512339,111658,34446,297,2000000,2010,7.2,20000,6531491,A
131,122,52187,2364,52187,46377,7976,22319,61,10000000,2015,5.3,0,531009,A
119,81,334,958167,1578716,9994132,29738,47677,85,28000000,2014,6.2,12000,66950483,B
154,110,32498,16268,762,11648635,300542,12760,378,80000000,1996,7.1,0,180965237,B
145,121,227,7818,22333,9170,45455,2705,388,135000000,2005,5,0,31704416,B
185,111,632132,164,4083,19859436,43709,18510,141,70000000,2011,5.3,0,48430355,B
48,96,386672,227,0,821923,3788,561,31,9000000,2011,5.3,1000,27445,A
134,123,3000,2172,19688,11576,175524,1690,752,25000000,1998,7.2,0,100241322,B
88,89,385,2,577,724,29659,584,227,8000000,1989,5.1,1000,22168359,A
172,108,289,23,593,45831,50056,3033,152,15000000,2014,6.3,0,24984868,A
16,100,323,639,291,1906,2580,1441,54,3000000,1990,5.3,710,15369573,A
18,93,63,519,17850028,45723305,2265,24436,37,24000000,1998,3.9,839,4308981,A
38,118,1436,925087,78057,1192266,9740,74,81,37000000,1997,6.4,389,6482195,A
287,115,184,318,21552,3820,76303,2466,376,16000000,2009,5.6,0,15045676,A
205,118,3188,7093,37483,11531124,37446,619,232,80000000,2009,5.8,0,19673424,A
97,88,43449017,65,67,31990,11498,25637,53,15000000,2009,5.3,0,6373693,A
288,109,207,3694,45993,1730190,195043,15608,329,60000000,2011,6.1,27000,55092830,B
330,126,15550,36268749,3216,2976,220475,5371,1066,18000000,2007,7.2,20000,25592632,A
98,85,38604,9038,21929222,55121716,77684,32831,294,49000000,2001,5.9,0,43905746,B
248,91,12038,80,855,6234,40618,1582,144,5000000,2010,7,0,2221809,A
364,90,6302132,72259,1300482,6302135,190494,44265,314,3000000,2013,6.6,33000,24475193,A
261,92,11727,650,12448,39965,138582,5178,423,70000000,2014,6.3,37000,55942830,B
216,127,127122,418,46378,18493236,1023511,22678,1080,33000000,1995,8.6,39000,100125340,B
61,94,2272,59,7284,137565,114610,4263,176,20000000,1992,7,0,121697350,B
